0.9527687296416938, 0.9527687296416938, 0.9527687296416938, 0.9527687296416938, 0.953200326967671, 0.8047040092632797, 0.7936743753376398, 0.9555545750271773, 0.9527687296416938, 0.9435931410077802
0.9313725490196079, 0.9313725490196079, 0.9313725490196079, 0.9313725490196079, 0.9434395931313281, 0.7903448284215532, 0.7825810549166047, 0.9326777577365988, 0.9313725490196079, 0.9222056514588612
0.9361702127659575, 0.9361702127659575, 0.9361702127659575, 0.9361702127659575, 0.9498935745110861, 0.7770871369575576, 0.7776727804437904, 0.9388700407964905, 0.9361702127659575, 0.9265902818456516
0.9556650246305419, 0.9556650246305419, 0.9556650246305419, 0.9556650246305419, 0.9634038134410714, 0.8020255806689978, 0.7980178201346954, 0.9580963001231257, 0.9556650246305419, 0.9467694943076217
0.9349593495934959, 0.9349593495934959, 0.9349593495934959, 0.9349593495934959, 0.9452225334578275, 0.7957145531663175, 0.7861714713006983, 0.9363382459508716, 0.9349593495934959, 0.9259653070364837
0.9434571890145396, 0.9434571890145396, 0.9434571890145396, 0.9434571890145396, 0.9542688947154746, 0.794473108392293, 0.7901271691378319, 0.9451902086886576, 0.9434571890145396, 0.9345288777381354
0.9429037520391517, 0.9429037520391517, 0.9429037520391517, 0.9429037520391517, 0.9548853145880264, 0.7954913880445794, 0.7893546079136193, 0.9457453851370996, 0.9429037520391517, 0.9330481336215638
0.9425287356321839, 0.9425287356321839, 0.9425287356321839, 0.9425287356321839, 0.9523995101627062, 0.798465769286438, 0.7906621990165799, 0.9441846667180832, 0.9425287356321839, 0.933071913873352
0.9516129032258065, 0.9516129032258065, 0.9516129032258065, 0.9516129032258065, 0.9585156365325932, 0.7974058604404809, 0.7937594795189732, 0.9534605917521254, 0.9516129032258065, 0.9430076615090905
0.9311475409836065, 0.9311475409836065, 0.9311475409836065, 0.9311475409836065, 0.9434544853471328, 0.781713838951034, 0.7774530872753768, 0.9333048980546926, 0.9311475409836065, 0.9217255030312421
